churn;subscriber_id;msisdn;sales_channel_description;date_activation;churn_date;first_call_date;last_call_date;first_recharge_date;first_recharge_amount;last_international_call_date;original_operator;dat_attrib_kridi;dat_remb_kridi_net;ported_in_request_date;SelectionProb;SamplingWeight
Yes;2163151915;2dfefcd2bf25281801f777fa4930f160;;10NOV2021:17:14:59.000000;27OCT2022:00:00:00.000000;10NOV2021:19:06:21.000000;17OCT2022:11:08:12.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2165115164;8d67508b9af918a5025d25dc75a6d529;;21MAR2022:00:00:00.000000;17JAN2023:23:59:59.000000;21MAR2022:10:07:20.000000;19APR2022:17:01:26.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168674224;d59464b4dbad5e3688a8d568803c99d9;;21OCT2022:00:00:00.000000;30JAN2023:23:59:59.000000;21OCT2022:15:16:17.000000;24OCT2022:16:39:14.000000;22OCT2022:15:03:49.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168668330;e0247954c9f6acb003d711325bc91a98;;25OCT2022:00:00:00.000000;26JAN2023:23:59:59.000000;25OCT2022:23:04:12.000000;25OCT2022:23:24:39.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2164580696;9e180d09efda781bf099e4a66c55d5f7;;14FEB2022:00:00:00.000000;17JAN2023:23:59:59.000000;14FEB2022:17:01:13.000000;09OCT2022:06:59:38.000000;14FEB2022:13:24:45.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168644894;c2b2499ac291ed898624f47821bef879;;22OCT2022:00:00:00.000000;28JAN2023:23:59:59.000000;22OCT2022:14:54:31.000000;22OCT2022:14:54:31.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167237695;c9bffe154fd5dcbff094361d62a6e0d0;;28JUL2022:00:00:00.000000;04DEC2022:23:59:59.000000;28JUL2022:17:09:55.000000;27AUG2022:11:49:58.000000;30JUL2022:11:22:56.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165201155;5587323e325356558b57d6b04b06a50c;;22MAR2022:00:00:00.000000;17DEC2022:23:59:59.000000;23MAR2022:12:07:26.000000;24MAR2022:16:16:33.000000;22MAR2022:15:55:18.000000;8772.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167846400;891e0828718047275b0517e51c822344;;03SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;03SEP2022:01:33:32.000000;04SEP2022:11:43:56.000000;03SEP2022:01:32:58.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168496849;f99bbd65ce76a77928151206ddac10e4;;14OCT2022:00:00:00.000000;22JAN2023:23:59:59.000000;14OCT2022:23:47:08.000000;14OCT2022:23:48:45.000000;14OCT2022:23:47:17.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168533129;4df5b06177bca91c7bbdb6f3784c9a51;;16OCT2022:00:00:00.000000;24JAN2023:23:59:59.000000;16OCT2022:19:57:51.000000;17OCT2022:20:16:38.000000;16OCT2022:20:05:38.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2164124604;92b1dff1118c665c97e4bea1e1982f33;;18JAN2022:00:00:00.000000;28JAN2023:23:59:59.000000;18JAN2022:15:33:40.000000;03SEP2022:09:19:54.000000;28JAN2022:12:43:48.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168688322;d247beb9a3df80f5b82f9303f4c075a7;;21OCT2022:00:00:00.000000;27JAN2023:23:59:59.000000;21OCT2022:15:12:20.000000;25OCT2022:00:23:00.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168034470;d819bd999a2325966e9a985f60ea42ed;;14SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;14SEP2022:17:02:00.000000;22SEP2022:15:51:07.000000;14SEP2022:17:01:47.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2154213329;43fa5b1bc72f4d2dea8f53982cece6e9;;18JAN2020:00:00:00.000000;25JAN2023:23:59:59.000000;18JAN2020:15:11:07.000000;06SEP2022:16:36:40.000000;18JAN2020:15:11:07.000000;1000.000;;Ooredoo;;05DEC2021:19:36:25.000000;;0.0013127201;761.777
Yes;2168641780;b6a0df3d3a08c656df3dcd55bc0a7d50;;19OCT2022:00:00:00.000000;25JAN2023:23:59:59.000000;19OCT2022:13:37:24.000000;19OCT2022:13:37:24.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168623503;b989db70f773f1325103d8fe446374d3;;25OCT2022:00:00:00.000000;24JAN2023:23:59:59.000000;25OCT2022:19:37:46.000000;25OCT2022:19:37:46.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2144704328;1ab60cd339ea1594ee630741667bc10c;;14NOV2017:00:00:00.000000;30DEC2022:23:59:59.000000;13NOV2017:16:04:47.000000;22SEP2022:14:02:38.000000;09DEC2017:18:58:36.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167916408;2003b0f92d5edc0156bbea8a70b916e1;;05SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;05SEP2022:17:34:48.000000;10SEP2022:16:43:19.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168593462;35729959f9784dc91c9263e4f46804c7;;17OCT2022:00:00:00.000000;22JAN2023:23:59:59.000000;17OCT2022:13:23:54.000000;17OCT2022:19:58:38.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168525411;56a234fe2e6435cf9634b1bdd31d7162;;12OCT2022:00:00:00.000000;18JAN2023:23:59:59.000000;12OCT2022:19:41:26.000000;13OCT2022:21:38:35.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168725262;bdf2e50423cfd6340ec42379448de596;;25OCT2022:00:00:00.000000;31JAN2023:23:59:59.000000;25OCT2022:13:57:06.000000;25OCT2022:13:59:05.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166905409;4d526409e723216a2981065e901783a8;;13JUL2022:00:00:00.000000;18DEC2022:23:59:59.000000;13JUL2022:09:47:42.000000;05SEP2022:09:13:07.000000;17JUL2022:10:15:49.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168369131;e9001d543830e6a2cc80a9a28672c357;;12OCT2022:06:20:25.000000;18JAN2023:23:59:59.000000;12OCT2022:06:22:25.000000;13OCT2022:10:13:24.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168018459;61aecc6ab7e143fe0b1f95df7893b5f6;;12SEP2022:00:00:00.000000;18DEC2022:23:59:59.000000;12SEP2022:23:08:18.000000;12SEP2022:23:08:22.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168742173;fea092964f68609801fb5d1888898304;;25OCT2022:00:00:00.000000;31JAN2023:23:59:59.000000;25OCT2022:10:40:51.000000;26OCT2022:00:16:00.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2164819912;a3cf5cf3986f2c34e152a97e7e452c13;;28FEB2022:00:00:00.000000;22JAN2023:23:59:59.000000;28FEB2022:20:42:33.000000;30SEP2022:14:01:49.000000;28FEB2022:12:48:42.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167478220;6a4c9135613ed0dee37fa690b258f126;;03SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;03SEP2022:08:08:19.000000;04SEP2022:08:30:38.000000;03SEP2022:08:07:37.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165957428;b91ac580621e4d0c3a14f26bd2cbcaf7;;16MAY2022:00:00:00.000000;12JAN2023:23:59:59.000000;16MAY2022:16:45:31.000000;09SEP2022:17:48:04.000000;17MAY2022:21:29:27.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165829600;ebbfaa563342706296dddf6a743bbac3;;08MAY2022:00:00:00.000000;17DEC2022:23:59:59.000000;08MAY2022:19:27:24.000000;08SEP2022:22:05:03.000000;12MAY2022:20:04:33.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2162696591;028cd0cc27c839043bba4215a2eb5c3d;;11OCT2021:00:00:00.000000;21JAN2023:23:59:59.000000;11OCT2021:17:36:41.000000;10SEP2022:10:00:37.000000;12OCT2021:12:32:18.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167880428;2e34a1c3bb6c8731c0b0f6cff6c94635;;02SEP2022:00:00:00.000000;11DEC2022:23:59:59.000000;02SEP2022:20:18:51.000000;04SEP2022:12:35:15.000000;02SEP2022:19:26:06.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167913830;175e3d45887baf860fcd9c0af86feaf7;;08SEP2022:00:00:00.000000;12DEC2022:23:59:59.000000;08SEP2022:15:00:06.000000;08SEP2022:17:29:31.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2142677696;5f15ff7652dce724707b73f20d0667e8;;15MAY2017:00:00:00.000000;25DEC2022:23:59:59.000000;14MAY2017:22:49:51.000000;12JAN2021:10:16:52.000000;01JUN2017:10:45:00.000000;1000.000;;Ooredoo;;02MAR2019:09:09:02.000000;;0.0013127201;761.777
Yes;2167770447;b9e573cc44013c0cc87ff2f699ff6e07;;18OCT2022:00:00:00.000000;29JAN2023:23:59:59.000000;18OCT2022:21:20:53.000000;27OCT2022:19:54:13.000000;19OCT2022:13:16:58.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168067811;1672e47efefc7434069d2c22dae75fb4;;15SEP2022:00:00:00.000000;24DEC2022:23:59:59.000000;15SEP2022:19:10:26.000000;24SEP2022:21:34:01.000000;15SEP2022:19:10:12.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168165993;385cc56dd3adedbc5a5565d39c3d486b;;21SEP2022:00:00:00.000000;01JAN2023:23:59:59.000000;21SEP2022:10:44:58.000000;21SEP2022:10:44:58.000000;23SEP2022:09:17:24.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167999132;1bec8033da4f69eeef5a265b4fa9a0d9;;11SEP2022:00:00:00.000000;18DEC2022:23:59:59.000000;11SEP2022:15:15:54.000000;11SEP2022:15:15:54.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167966075;d54e92c94138ccad0c06e3a81a586391;;09SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;09SEP2022:14:29:56.000000;09SEP2022:14:29:56.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167855371;69bd13c435a6ef573ccc34d00b9ae80d;;02SEP2022:00:00:00.000000;11DEC2022:23:59:59.000000;02SEP2022:21:02:02.000000;05SEP2022:23:08:34.000000;02SEP2022:20:58:42.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168145470;103fc66e874043d2b9fdce12a6eb62e1;;19SEP2022:00:00:00.000000;26DEC2022:23:59:59.000000;19SEP2022:18:39:09.000000;19SEP2022:18:39:09.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168053245;7e0c2ab7ac3706b5b6b7833eb2603c91;;13SEP2022:00:00:00.000000;22DEC2022:23:59:59.000000;13SEP2022:16:18:30.000000;14SEP2022:08:30:43.000000;13SEP2022:14:58:25.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167646260;17374a2f74987a768aa41483bba0f323;;20AUG2022:00:00:00.000000;09JAN2023:23:59:59.000000;20AUG2022:16:13:28.000000;06SEP2022:13:55:45.000000;31AUG2022:11:18:38.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167990323;6c2da887b763aa0b2c6826997dd6b230;;09SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;;;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168025180;bb553adbbbc245763700bbc2829e3c35;;20SEP2022:00:00:00.000000;29DEC2022:23:59:59.000000;20SEP2022:10:08:39.000000;20SEP2022:11:10:27.000000;20SEP2022:10:08:10.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168045451;3a3dbea4cfcc633bcc3e7e32f0ac0b68;;19SEP2022:00:00:00.000000;28DEC2022:23:59:59.000000;19SEP2022:08:33:31.000000;19SEP2022:22:49:59.000000;19SEP2022:08:33:16.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168162086;3a8d42a5232dac0bfb64085f53d090a4;;19SEP2022:00:00:00.000000;28DEC2022:23:59:59.000000;19SEP2022:16:57:07.000000;19SEP2022:16:57:07.000000;19SEP2022:16:59:51.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168012084;1af50feccfc2431a6b52def7aa4da77b;;16SEP2022:00:00:00.000000;25DEC2022:23:59:59.000000;16SEP2022:01:18:38.000000;19SEP2022:13:51:21.000000;16SEP2022:01:14:36.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168064365;bd28e337975e52e1db4e5deb8a944ebc;;14SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;14SEP2022:17:38:08.000000;14SEP2022:17:38:08.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168090389;dc110d3de1f381a60179d5022b345bc8;;16SEP2022:00:00:00.000000;23DEC2022:23:59:59.000000;16SEP2022:01:18:21.000000;16SEP2022:01:18:21.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167990543;f76db7c05ddc0760b424dce2ea5b7980;;18SEP2022:00:00:00.000000;25DEC2022:23:59:59.000000;18SEP2022:21:36:24.000000;18SEP2022:21:36:24.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2162112719;1f68a80bbae8eadf31021c4a0080f7af;;02SEP2021:00:00:00.000000;19DEC2022:23:59:59.000000;02SEP2021:12:09:54.000000;20AUG2022:17:41:21.000000;02SEP2021:12:05:19.000000;1754.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168054176;8c1f349acec617dfcdfe7a5d252390f8;;14SEP2022:00:00:00.000000;20DEC2022:23:59:59.000000;14SEP2022:20:17:17.000000;14SEP2022:20:18:12.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167889538;cf36c20b6a6e72b0a3d87b14769ca3ff;;06SEP2022:00:00:00.000000;18DEC2022:23:59:59.000000;06SEP2022:15:31:15.000000;10SEP2022:01:13:47.000000;06SEP2022:14:35:17.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168168066;7a36fc470e351c06cd5deab3b71429df;;20SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;20SEP2022:20:13:05.000000;20SEP2022:21:31:09.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166885269;8fcca55cc541a2da6574c222b6c6edba;;13MAY2022:02:01:59.000000;26JAN2023:23:59:59.000000;12JUL2022:21:08:16.000000;02AUG2022:23:28:08.000000;19JUL2022:10:17:16.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168176547;637be285dfaf53e1a64b19d281626da1;;23SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;23SEP2022:18:07:06.000000;23SEP2022:18:07:06.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167932535;b2ba356ab67ecf36e38df1bef8c22c57;;09SEP2022:00:00:00.000000;16DEC2022:23:59:59.000000;09SEP2022:17:36:28.000000;09SEP2022:17:36:28.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168215606;fb773c75cda4ad815b2cc8983e56cd5d;;22SEP2022:00:00:00.000000;29DEC2022:23:59:59.000000;22SEP2022:22:46:42.000000;22SEP2022:22:53:43.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167984456;e18f185118e55933f85c3ef418793d66;;12OCT2022:00:00:00.000000;20JAN2023:23:59:59.000000;12OCT2022:16:46:51.000000;12OCT2022:16:49:41.000000;12OCT2022:15:26:29.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168293789;3ded5c2dfb1499b89efcc4f5ffce21a3;;27SEP2022:00:00:00.000000;25JAN2023:23:59:59.000000;27SEP2022:20:35:49.000000;28SEP2022:12:08:39.000000;27SEP2022:19:37:51.000000;2632.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168140102;c09203556d8306754e02282817ec1dc1;;18SEP2022:00:00:00.000000;27DEC2022:23:59:59.000000;;;18SEP2022:15:22:05.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2160611995;b06635f5de2fc3ce5bddbdb9d290a6d5;;08SEP2021:00:00:00.000000;31JAN2023:23:59:59.000000;18JUN2021:01:28:46.000000;31OCT2022:23:28:27.000000;08SEP2021:21:39:31.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167952312;4190811062980131f2febe18cccfe5b8;;08SEP2022:00:00:00.000000;19DEC2022:23:59:59.000000;08SEP2022:22:46:41.000000;12SEP2022:21:09:55.000000;10SEP2022:11:06:30.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167852028;345a7e3e43c696897ef4a9dc1eaf9c49;;03SEP2022:00:00:00.000000;01JAN2023:23:59:59.000000;03SEP2022:09:19:11.000000;03SEP2022:09:19:11.000000;03SEP2022:09:11:36.000000;2632.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168137959;df170121411eebf5ca905af854037bcf;;24SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;;;24SEP2022:18:16:52.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165243493;f37cf0496c33876259f18dbcb4188a8d;;25MAR2022:00:00:00.000000;21DEC2022:23:59:59.000000;25MAR2022:17:52:26.000000;30MAR2022:08:52:42.000000;27MAR2022:17:58:01.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168387437;74a3f3b182ab2a0541a1d39448c997e3;;21OCT2022:00:00:00.000000;27JAN2023:23:59:59.000000;21OCT2022:20:35:44.000000;21OCT2022:20:35:44.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168231139;7c0d6aff3f1a5e128e44021fcad33528;;25SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;25SEP2022:12:13:56.000000;25SEP2022:17:12:39.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166351937;dc2454d04468cf65cdbbddb4119baa99;;09JUN2022:00:00:00.000000;22DEC2022:23:59:59.000000;09JUN2022:12:50:30.000000;14SEP2022:18:42:28.000000;14JUN2022:08:43:57.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168117704;dc621e030b6a7f6e139158dde6856533;;17SEP2022:00:00:00.000000;24DEC2022:23:59:59.000000;17SEP2022:18:58:46.000000;17SEP2022:18:58:46.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167543990;df659d8a6179f43ce6ddb4f20f4ab806;;30SEP2022:19:58:10.000000;01JAN2023:23:59:59.000000;30SEP2022:20:00:10.000000;02OCT2022:14:57:03.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168250443;6beb483714504068b2386fd374b4b4c4;;24SEP2022:00:00:00.000000;31DEC2022:23:59:59.000000;24SEP2022:22:03:23.000000;24SEP2022:22:03:23.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167204051;25e3c0f2c69a18d6345e0501ce96ac2d;;26AUG2022:08:57:26.000000;24JAN2023:23:59:59.000000;26AUG2022:08:59:26.000000;28AUG2022:16:49:48.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167218964;08341486961a8e98f4b3e47ef14827e2;;27JUL2022:11:00:59.000000;22JAN2023:00:00:00.000000;27JUL2022:18:54:47.000000;19FEB2023:12:47:03.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;17915577;c54a3341ed28e8e6229a765205dd13fa;;06SEP2012:00:00:00.000000;02JAN2023:23:59:59.000000;30NOV2015:20:54:12.000000;01MAY2022:13:02:46.000000;09DEC2012:00:00:00.000000;18518.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2160063687;9c22a5203766fae4fe3e9b4ce35d0f80;;20MAY2021:00:00:00.000000;20DEC2022:23:59:59.000000;20MAY2021:10:45:39.000000;06MAY2022:17:27:09.000000;20MAY2021:10:18:53.000000;5000.000;;Ooredoo;;21JUN2021:21:11:59.000000;;0.0013127201;761.777
Yes;2167938445;20ead255bd0d662c211997f2f699fc54;;13SEP2022:00:00:00.000000;13DEC2022:23:59:59.000000;13SEP2022:23:04:55.000000;13SEP2022:23:04:55.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2159214104;9cc9b1ef34a66c37ee1d82b66b310379;;17JUL2021:00:00:00.000000;02JAN2023:23:59:59.000000;26MAR2021:17:42:09.000000;28SEP2022:17:30:52.000000;17JUL2021:14:25:04.000000;5000.000;;Ooredoo;;19NOV2021:21:25:15.000000;;0.0013127201;761.777
Yes;2162194223;b1cc717aba12132abddb4d1127950061;;09SEP2021:00:00:00.000000;24JAN2023:23:59:59.000000;04SEP2021:12:29:18.000000;22OCT2022:08:39:21.000000;09SEP2021:12:16:59.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168222345;780c9fe164b54a7227c7d0b8e4b0daca;;23SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;23SEP2022:18:16:39.000000;24SEP2022:22:04:05.000000;23SEP2022:18:15:56.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167903792;b277e2d289cbab3b983c503d4507788c;;06SEP2022:00:00:00.000000;13DEC2022:23:59:59.000000;06SEP2022:17:02:55.000000;06SEP2022:17:02:55.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2165489377;3e936ee24f4fa130faace42e6286116f;;11APR2022:00:00:00.000000;21DEC2022:23:59:59.000000;11APR2022:16:44:12.000000;21AUG2022:17:10:01.000000;20APR2022:17:02:22.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168360373;544836c261216270d810faa53c0c739d;;02OCT2022:00:00:00.000000;10JAN2023:23:59:59.000000;02OCT2022:11:32:27.000000;04OCT2022:13:21:07.000000;02OCT2022:12:24:33.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168213692;f19771d4f240fc96162b32b2a2eaab48;;23SEP2022:00:00:00.000000;30DEC2022:23:59:59.000000;23SEP2022:13:32:31.000000;30SEP2022:08:03:26.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2166706731;8d64b6acbf16c01e1868f9c15568d4d5;;01JUL2022:00:00:00.000000;01JAN2023:23:59:59.000000;01JUL2022:12:13:25.000000;01OCT2022:12:55:04.000000;02JUL2022:12:02:40.000000;5000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168379091;48612c6c2ebff0d8f94cb1de4d8d5872;;02OCT2022:00:00:00.000000;12JAN2023:23:59:59.000000;02OCT2022:19:50:52.000000;04OCT2022:21:25:25.000000;02OCT2022:19:10:21.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165903810;9fdcfc289b0e0b51835ced61e23cb336;;12MAY2022:00:00:00.000000;25JAN2023:23:59:59.000000;12MAY2022:10:35:37.000000;16OCT2022:20:03:39.000000;18MAY2022:11:54:01.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168250244;6bdcc5bb73f44ed41bfe49c2aa48daff;;25SEP2022:00:00:00.000000;03JAN2023:23:59:59.000000;25SEP2022:11:02:48.000000;29SEP2022:17:23:22.000000;25SEP2022:17:08:34.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2168405826;80be4fa311c9c7995fcc93a1a1e12298;;04OCT2022:00:00:00.000000;10JAN2023:23:59:59.000000;04OCT2022:18:49:53.000000;04OCT2022:18:49:53.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168198915;51abd586c9707a9ae700230469471060;;24SEP2022:00:00:00.000000;02JAN2023:23:59:59.000000;24SEP2022:00:19:28.000000;25SEP2022:14:57:05.000000;24SEP2022:00:18:42.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2158239738;348b283b6fdbb58e4d3813addcab7327;;01FEB2021:00:00:00.000000;29DEC2022:23:59:59.000000;01FEB2021:19:55:59.000000;06FEB2023:20:15:16.000000;01FEB2021:19:59:41.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167703478;a5f125fd658adcfa249227de374e5e5c;;27AUG2022:00:00:00.000000;03DEC2022:23:59:59.000000;27AUG2022:21:22:55.000000;30AUG2022:09:49:49.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2155020794;fa57da067948a6b5a1bdb662b9d856f3;;23APR2020:00:00:00.000000;22JAN2023:23:59:59.000000;23APR2020:17:26:03.000000;16OCT2022:12:50:18.000000;23APR2020:21:01:09.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2167152644;02aa5916803c9e5d64b441ba379d084a;;24JUL2022:00:00:00.000000;21JAN2023:23:59:59.000000;24JUL2022:17:55:15.000000;03DEC2022:22:24:08.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2161990711;d3bfea9b1a54359d24b5bfd1d8dcf959;;26OCT2021:00:00:00.000000;21JAN2023:23:59:59.000000;27AUG2021:21:23:13.000000;28SEP2022:16:18:10.000000;26OCT2021:15:29:43.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2159239780;2e12b15c4c5d2454cd921c1edb6705a4;;01APR2021:00:00:00.000000;25DEC2022:23:59:59.000000;27MAR2021:19:21:28.000000;24SEP2022:18:43:24.000000;03APR2021:19:44:02.000000;1000.000;;Ooredoo;;11DEC2021:08:14:22.000000;;0.0013127201;761.777
Yes;2164477286;e00611d1150fa7d0e4b9f307194fedd5;;08FEB2022:10:27:59.000000;02DEC2022:00:00:00.000000;11FEB2022:21:10:42.000000;22NOV2022:09:16:25.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2167011883;7996fbcc7edca435d4de7c8f91afc512;;17JUL2022:00:00:00.000000;03JAN2023:23:59:59.000000;17JUL2022:19:48:30.000000;24SEP2022:16:18:46.000000;16AUG2022:11:56:20.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2165956826;ba9a39af75237fc87f88772dfc6a3eb2;;15MAY2022:11:55:35.000000;05JAN2023:23:59:59.000000;15MAY2022:17:11:58.000000;12JUL2022:20:37:03.000000;15MAY2022:11:19:58.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166212183;687d389212ca292078faf337daf1d229;;01JUN2022:00:00:00.000000;03DEC2022:23:59:59.000000;01JUN2022:17:56:43.000000;07JUN2022:11:46:53.000000;01JUN2022:17:55:29.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2166922210;6c3d9fd4ce22337faa80340cb300bb11;;13JUL2022:12:39:59.000000;01DEC2022:00:00:00.000000;13JUL2022:20:58:20.000000;06NOV2022:00:44:07.000000;;;;Ooredoo;;;;0.0013127201;761.777
Yes;2168236443;b4580feb9d1ea3d2defd1fa91e99e15b;;25SEP2022:00:00:00.000000;03JAN2023:23:59:59.000000;25SEP2022:18:38:40.000000;27SEP2022:17:35:01.000000;25SEP2022:18:38:29.000000;1000.000;;Ooredoo;;;;0.0013127201;761.777
Yes;2153159668;ef3619d5ca166f346abf190f7f3067d2;;24OCT2019:00:00:00.000000;28JAN2023:23:59:59.000000;24OCT2019:18:54:14.000000;21OCT2022:00:09:36.000000;29OCT2019:18:42:47.000000;1000.000;;Ooredoo;;14DEC2021:21:28:29.000000;;0.0013127201;761.777
Yes;2157274346;6f69d915d600ca9d556f4de1d6ec2f9b;;16NOV2020:00:00:00.000000;23DEC2022:23:59:59.000000;16NOV2020:13:34:08.000000;30SEP2022:10:35:05.000000;16NOV2020:13:42:40.000000;1000.000;;Ooredoo;;19DEC2021:18:07:31.000000;;0.0013127201;761.777
